Q31JZ0	Q31R64	0.735
Q31JZ0	Q31RH4	0.769
Q31JZ0	Q31RX7	0.82
Q31JZ0	Q8KPR4	0.724
Q31JZ2	Q31LT1	0.768
Q31JZ2	Q31MN6	0.749
Q31K00	Q54767	0.622
Q31K01	Q31LJ5	0.635
Q31K01	Q31QK9	0.761
Q31K06	Q31QU3	0.645
Q31K06	Q31QV8	0.624
Q31K19	Q31LT1	0.78
Q31K19	Q31MN6	0.813
Q31K19	Q31P47	0.598
Q31K19	Q31P52	0.701
Q31K19	Q31PN5	0.635
Q31K19	Q31PQ2	0.72
Q31K19	Q31QK9	0.69
Q31K19	Q31QU4	0.773
Q31K19	Q31RM5	0.685
Q31K19	Q8KPU9	0.626
Q31K23	Q31KG2	0.69
Q31K23	Q31KQ9	0.825
Q31K23	Q31LM4	0.72
Q31K23	Q31LX5	0.622
Q31K23	Q31M23	0.729
Q31K23	Q31MQ3	0.671
Q31K23	Q31PS2	0.745
Q31K23	Q31QN3	0.666
Q31K23	Q31QZ9	0.651
Q31K23	Q31RE9	0.67
Q31K23	Q54705	0.781
Q31K23	Q8GMT0	0.664
Q31K30	Q31K48	0.857
Q31K30	Q31K59	0.642
Q31K30	Q31KE9	0.694
Q31K30	Q31L07	0.946
Q31K30	Q31L08	0.952
Q31K30	Q31L09	0.807
Q31K30	Q31L10	0.957
Q31K30	Q31L11	0.67
Q31K30	Q31L12	0.92
Q31K30	Q31L13	0.709
Q31K30	Q31L15	0.794
Q31K30	Q31L17	0.881
Q31K30	Q31L18	0.857
Q31K30	Q31L19	0.928
Q31K30	Q31L20	0.756
Q31K30	Q31L21	0.924
Q31K30	Q31L22	0.878
Q31K30	Q31L28	0.749
Q31K30	Q31L31	0.909
Q31K30	Q31L33	0.928
Q31K30	Q31L34	0.744
Q31K30	Q31L35	0.689
Q31K30	Q31L83	0.645
Q31K30	Q31LX8	0.85
Q31K30	Q31MY7	0.621
Q31K30	Q31N38	0.686
Q31K30	Q31N52	0.668
Q31K30	Q31NR1	0.753
Q31K30	Q31NR2	0.782
Q31K30	Q31P08	0.817
Q31K30	Q31PL2	0.771
Q31K30	Q31PV3	0.66
Q31K30	Q31QE3	0.645
Q31K30	Q31QK3	0.752
Q31K30	Q31QK4	0.965
Q31K30	Q31QK5	0.932
Q31K30	Q31QK6	0.822
Q31K30	Q31S95	0.761
Q31K30	Q59988	0.676
Q31K30	Q79PF4	0.658
Q31K30	Q9R6W2	0.656
Q31K30	Q9Z3H5	0.92
Q31K41	Q31KP3	0.618
Q31K41	Q31LW2	0.68
Q31K41	Q31LZ1	0.866
Q31K41	Q31N34	0.699
Q31K44	Q31LH6	0.691
Q31K44	Q31PP6	0.745
Q31K44	Q31PY6	0.732
Q31K44	Q31PZ6	0.657
Q31K44	Q31RM5	0.694
Q31K46	Q31QL7	0.644
Q31K48	Q31L07	0.955
Q31K48	Q31L08	0.936
Q31K48	Q31L10	0.912
Q31K48	Q31L11	0.613
Q31K48	Q31L12	0.94
Q31K48	Q31L13	0.716
Q31K48	Q31L17	0.966
Q31K48	Q31L18	0.898
Q31K48	Q31L19	0.916
Q31K48	Q31L20	0.723
Q31K48	Q31L21	0.939
Q31K48	Q31L22	0.855
Q31K48	Q31L23	0.694
Q31K48	Q31L28	0.722
Q31K48	Q31L29	0.604
Q31K48	Q31L31	0.952
Q31K48	Q31L33	0.943
Q31K48	Q31L34	0.602
Q31K48	Q31LX8	0.804
Q31K48	Q31MB7	0.785
Q31K48	Q31N38	0.679
Q31K48	Q31N52	0.629
Q31K48	Q31NR2	0.885
Q31K48	Q31PL2	0.701
Q31K48	Q31PV3	0.662
Q31K48	Q31PW1	0.684
Q31K48	Q31QK3	0.831
Q31K48	Q31QK4	0.957
Q31K48	Q31QK5	0.924
Q31K48	Q31QK6	0.864
Q31K48	Q31RP2	0.589
Q31K48	Q79PF4	0.631
Q31K48	Q9Z3H5	0.897
Q31K49	Q31K87	0.698
Q31K49	Q31KP1	0.758
Q31K49	Q31KP3	0.71
Q31K49	Q31KR8	0.639
Q31K49	Q31MT5	0.63
Q31K49	Q31NS8	0.666
Q31K49	Q31QV8	0.634
Q31K49	Q31QY2	0.641
Q31K49	Q31RB2	0.628
Q31K49	Q31S21	0.634
Q31K49	Q31S25	0.687
Q31K49	Q31S64	0.626
Q31K49	Q8KPS9	0.644
Q31K58	Q31K59	0.741
Q31K58	Q31KI0	0.821
Q31K58	Q31KN7	0.679
Q31K58	Q31L59	0.744
Q31K58	Q31LJ5	0.736
Q31K58	Q31LM9	0.756
Q31K58	Q31N38	0.784
Q31K58	Q31PB1	0.651
Q31K58	Q31QK5	0.694
Q31K58	Q31RG2	0.816
Q31K58	Q31RM7	0.71
Q31K58	Q31S58	0.673
Q31K58	Q54705	0.78
Q31K58	Q9L4P3	0.72
Q31K59	Q31KE9	0.68
Q31K59	Q31L07	0.796
Q31K59	Q31L08	0.94
Q31K59	Q31L10	0.834
Q31K59	Q31L11	0.935
Q31K59	Q31L12	0.883
Q31K59	Q31L13	0.972
Q31K59	Q31L16	0.89
Q31K59	Q31L17	0.64
Q31K59	Q31L18	0.763
Q31K59	Q31L19	0.831
Q31K59	Q31L20	0.98
Q31K59	Q31L21	0.873
Q31K59	Q31L22	0.664
Q31K59	Q31L23	0.914
Q31K59	Q31L28	0.982
Q31K59	Q31L29	0.811
Q31K59	Q31L30	0.687
Q31K59	Q31L31	0.761
Q31K59	Q31L33	0.851
Q31K59	Q31L34	0.977
Q31K59	Q31L59	0.679
Q31K59	Q31L83	0.6
Q31K59	Q31LJ0	0.775
Q31K59	Q31LJ1	0.828
Q31K59	Q31LJ5	0.782
Q31K59	Q31LK9	0.777
Q31K59	Q31LM9	0.773
Q31K59	Q31LX8	0.679
Q31K59	Q31LY1	0.625
Q31K59	Q31ME6	0.859
Q31K59	Q31N15	0.65
Q31K59	Q31N17	0.708
Q31K59	Q31N38	0.807
Q31K59	Q31N52	0.976
Q31K59	Q31NT9	0.806
Q31K59	Q31NV7	0.708
Q31K59	Q31NV8	0.745
Q31K59	Q31NZ1	0.777
Q31K59	Q31P07	0.651
Q31K59	Q31P66	0.944
Q31K59	Q31PB1	0.712
Q31K59	Q31PC1	0.807
Q31K59	Q31PL2	0.767
Q31K59	Q31PV3	0.986
Q31K59	Q31PV6	0.954
Q31K59	Q31QE3	0.911
Q31K59	Q31QF2	0.627
Q31K59	Q31QF5	0.704
Q31K59	Q31QK4	0.836
Q31K59	Q31QK5	0.801
Q31K59	Q31QV2	0.698
Q31K59	Q31R70	0.694
Q31K59	Q31RA2	0.835
Q31K59	Q31RE4	0.603
Q31K59	Q31RF1	0.824
Q31K59	Q31RF3	0.66
Q31K59	Q31RF4	0.606
Q31K59	Q31RK5	0.643
Q31K59	Q31RZ4	0.66
Q31K59	Q31S58	0.658
Q31K59	Q31SC5	0.954
Q31K59	Q31SC8	0.661
Q31K59	Q55357	0.576
Q31K59	Q79AV0	0.933
Q31K59	Q79PF4	0.763
Q31K59	Q7X4K8	0.644
Q31K59	Q9R6W2	0.754
Q31K59	Q9Z3H5	0.784
Q31KA6	Q31ML0	0.755
Q31KC2	Q31KL6	0.604
Q31KC2	Q31LG1	0.648
Q31KC2	Q31MV0	0.693
Q31KC2	Q31PF9	0.615
Q31KC6	Q31LE9	0.628
Q31KC6	Q31PL2	0.652
Q31KD0	Q31KW1	0.784
Q31KD2	Q31PU9	0.656
Q31KD2	Q31PW3	0.69
Q31KD2	Q31SB9	0.935
Q31KD2	Q54709	0.679
Q31KD2	Q55041	0.612
Q31KE0	Q31KS4	0.752
Q31KE0	Q31L59	0.844
Q31KE0	Q31LE9	0.609
Q31KE0	Q31LJ5	0.734
Q31KE0	Q31LK9	0.793
Q31KE0	Q31LM4	0.645
Q31KE0	Q31LM9	0.794
Q31KE0	Q31N38	0.792
Q31KE0	Q31NV7	0.718
Q31KE0	Q31PD9	0.823
Q31KE0	Q31PL1	0.709
Q31KE0	Q31QJ2	0.74
Q31KE0	Q31QK5	0.74
Q31KE0	Q31RF1	0.667
Q31KE0	Q31RG0	0.692
Q31KE0	Q31S39	0.705
Q31KE0	Q31S44	0.603
Q31KE0	Q54705	0.672
Q31KE2	Q31MB3	0.883
Q31KE2	Q31PL7	0.764
Q31KE2	Q935X2	0.838
Q31KE5	Q31N38	0.717
Q31KE5	Q31QK5	0.728
Q31KE9	Q31L08	0.67
Q31KE9	Q31L10	0.65
Q31KE9	Q31L13	0.667
Q31KE9	Q31L19	0.739
Q31KE9	Q31L21	0.71
Q31KE9	Q31L30	0.77
Q31KE9	Q31L34	0.651
Q31KE9	Q31L59	0.593
Q31KE9	Q31L83	0.712
Q31KE9	Q31LJ5	0.732
Q31KE9	Q31LM9	0.743
Q31KE9	Q31MY7	0.85
Q31KE9	Q31N15	0.767
Q31KE9	Q31N17	0.768
Q31KE9	Q31N38	0.711
Q31KE9	Q31NC9	0.635
Q31KE9	Q31PV3	0.672
Q31KE9	Q31QE3	0.793
Q31KE9	Q31QJ8	0.757
Q31KE9	Q31QK4	0.611
Q31KE9	Q31QK5	0.883
Q31KE9	Q31SB9	0.642
Q31KE9	Q31SC5	0.684
Q31KE9	Q59984	0.66
Q31KE9	Q79N42	0.674
Q31KE9	Q7X4K8	0.788
Q31KF2	Q31KN7	0.627
Q31KF2	Q31LJ5	0.729
Q31KF2	Q31LT0	0.684
Q31KF2	Q31LW9	0.653
Q31KF2	Q31N90	0.622
Q31KF2	Q31NC9	0.657
Q31KF2	Q31NM6	0.601
Q31KF2	Q31P93	0.677
Q31KF2	Q31PI8	0.663
Q31KF2	Q31QC6	0.817
Q31KF2	Q31QL9	0.664
Q31KF2	Q31QQ0	0.672
Q31KF2	Q31QU9	0.634
Q31KF2	Q31QV3	0.732
Q31KF2	Q31SC8	0.589
Q31KF2	Q55041	0.632
Q31KG2	Q31KN1	0.676
Q31KG2	Q31KS8	0.66
Q31KG2	Q31LL7	0.63
Q31KG2	Q31LW2	0.609
Q31KG2	Q31MF5	0.652
Q31KG2	Q31Q37	0.655
Q31KG2	Q31QF3	0.634
Q31KG2	Q31QU3	0.649
Q31KG2	Q31QV6	0.608
Q31KG2	Q31RJ9	0.697
Q31KG2	Q31S48	0.611
Q31KG2	Q54767	0.71
Q31KG2	Q54777	0.635
Q31KH4	Q31PF2	0.754
Q31KH4	Q31PZ6	0.609
Q31KH4	Q31QL4	0.623
Q31KH4	Q31RM5	0.61
Q31KH4	Q8GMR3	0.637
Q31KI0	Q31L96	0.644
Q31KI0	Q31LJ5	0.647
Q31KI0	Q31LM9	0.66
Q31KI0	Q31LW9	0.713
Q31KI0	Q31MF2	0.74
Q31KI0	Q31MF4	0.722
Q31KI0	Q31N34	0.758
Q31KI0	Q31N38	0.706
Q31KI0	Q31NF6	0.748
Q31KI0	Q31NQ0	0.609
Q31KI0	Q31P62	0.823
Q31KI0	Q31P93	0.851
Q31KI0	Q31QQ3	0.706
Q31KI0	Q31QU9	0.6
Q31KI0	Q31RK5	0.795
Q31KI0	Q31RM5	0.65
Q31KI0	Q31SC8	0.67
Q31KI1	Q31M88	0.722
Q31KK1	Q31RE9	0.75
Q31KK2	Q31MZ1	0.83
Q31KK2	Q31N54	0.771
Q31KK2	Q31QP4	0.791
Q31KK2	Q31RK1	0.73
Q31KK2	Q8GMT3	0.909
Q31KK2	Q9KHI5	0.998
Q31KK9	Q31KP3	0.736
Q31KL4	Q31LL0	0.778
Q31KL4	Q31LM4	0.634
Q31KL4	Q31P93	0.716
Q31KL4	Q31PZ6	0.612
Q31KL4	Q31QQ3	0.708
Q31KL4	Q8L1E5	0.782
Q31KL6	Q31LE0	0.65
Q31KL6	Q31NA6	0.694
Q31KL6	Q31Q11	0.614
Q31KL6	Q31R29	0.645
Q31KL6	Q31RR6	0.675
Q31KM1	Q31Q29	0.622
Q31KM1	Q31RF9	0.654
Q31KM1	Q31RN3	0.675
Q31KM4	Q31LF7	0.655
Q31KM4	Q31PN5	0.689
Q31KM4	Q31Q06	0.631
Q31KN1	Q31KS8	0.716
Q31KN1	Q31L26	0.678
Q31KN1	Q31LV2	0.751
Q31KN1	Q31LW2	0.626
Q31KN1	Q31MQ3	0.638
Q31KN1	Q31NF4	0.751
Q31KN1	Q31P44	0.62
Q31KN1	Q31Q65	0.757
Q31KN1	Q31Q67	0.757
Q31KN1	Q31QV6	0.684
Q31KN1	Q31S42	0.638
Q31KN1	Q54767	0.738
Q31KN5	Q31LJ5	0.641
Q31KN5	Q31MQ7	0.837
Q31KN5	Q31N38	0.622
Q31KN5	Q31S56	0.688
Q31KN7	Q31KU2	0.733
Q31KN7	Q31L22	0.609
Q31KN7	Q31L59	0.743
Q31KN7	Q31LJ5	0.684
Q31KN7	Q31LM4	0.631
Q31KN7	Q31LU7	0.668
Q31KN7	Q31N38	0.681
Q31KN7	Q31P73	0.694
Q31KN7	Q31QK5	0.668
Q31KN7	Q31QZ9	0.701
Q31KN7	Q31RG2	0.83
Q31KN7	Q31RM7	0.675
Q31KN7	Q31RX9	0.668
Q31KN7	Q31S39	0.623
Q31KN7	Q54705	0.713
Q31KN7	Q9L4P3	0.695
Q31KN9	Q31LR7	0.695
Q31KN9	Q31M23	0.709
Q31KN9	Q31NS3	0.748
Q31KN9	Q31R79	0.617
Q31KP1	Q31PS2	0.798
Q31KP1	Q31RE9	0.695
Q31KP1	Q54767	0.673
Q31KP3	Q31KR8	0.675
Q31KP3	Q31KT1	0.69
Q31KP3	Q31LF2	0.812
Q31KP3	Q31LJ3	0.598
Q31KP3	Q31LY9	0.627
Q31KP3	Q31M58	0.694
Q31KP3	Q31MF5	0.686
Q31KP3	Q31N58	0.744
Q31KP3	Q31N83	0.731
Q31KP3	Q31P84	0.609
Q31KP3	Q31PN0	0.654
Q31KP3	Q31Q12	0.622
Q31KP3	Q31Q37	0.687
Q31KP3	Q31QL7	0.742
Q31KP3	Q31QM9	0.696
Q31KP3	Q31QU3	0.693
Q31KP3	Q31QV8	0.693
Q31KP3	Q31RI7	0.704
Q31KP3	Q31RT4	0.662
Q31KP3	Q31S21	0.794
Q31KP3	Q31S48	0.796
Q31KP3	Q54975	0.625
Q31KP3	Q8KPS9	0.722
Q31KQ9	Q31KR8	0.648
Q31KQ9	Q31M23	0.857
Q31KQ9	Q31MF5	0.648
Q31KQ9	Q31MQ3	0.579
Q31KQ9	Q31QL7	0.689
Q31KQ9	Q31QV6	0.664
Q31KQ9	Q31R79	0.634
Q31KQ9	Q31S13	0.702
Q31KQ9	Q54764	0.736
Q31KQ9	Q8KPS9	0.626
Q31KR6	Q31LU7	0.703
Q31KR6	Q31N93	0.807
Q31KR6	Q31PM0	0.649
Q31KR6	Q31PX4	0.652
Q31KR6	Q31QF8	0.85
Q31KR6	Q31QP4	0.842
Q31KR7	Q31LC2	0.693
Q31KR8	Q31LJ0	0.786
Q31KR8	Q31LJ1	0.794
Q31KR8	Q31M23	0.787
Q31KR8	Q31MQ3	0.614
Q31KR8	Q31NT9	0.76
Q31KR8	Q31PI7	0.771
Q31KR8	Q31QV2	0.795
Q31KR8	Q31R79	0.679
Q31KS4	Q31L59	0.77
Q31KS4	Q31L83	0.746
Q31KS4	Q31LJ5	0.755
Q31KS4	Q31LK9	0.837
Q31KS4	Q31LM9	0.704
Q31KS4	Q31N38	0.846
Q31KS4	Q31NT9	0.595
Q31KS4	Q31NV7	0.717
Q31KS4	Q31NV8	0.738
Q31KS4	Q31P73	0.66
Q31KS4	Q31PD8	0.784
Q31KS4	Q31PD9	0.903
Q31KS4	Q31PV4	0.688
Q31KS4	Q31QK5	0.86
Q31KS4	Q31QV2	0.823
Q31KS4	Q31RF0	0.948
Q31KS4	Q31RF1	0.938
Q31KS4	Q31RF3	0.948
Q31KS4	Q31RF4	0.923
Q31KS4	Q31RG1	0.755
Q31KS4	Q31RI6	0.656
Q31KS4	Q44115	0.678
Q31KS8	Q31L26	0.719
Q31KS8	Q31LX5	0.645
Q31KS8	Q31M23	0.703
Q31KS8	Q31M27	0.778
Q31KS8	Q31M29	0.678
Q31KS8	Q31MQ3	0.714
Q31KS8	Q31N88	0.665
Q31KS8	Q31NF4	0.696
Q31KS8	Q31P43	0.694
Q31KS8	Q31PK1	0.83
Q31KS8	Q31PM2	0.624
Q31KS8	Q31PS0	0.627
Q31KS8	Q31PS2	0.769
Q31KS8	Q31Q65	0.693
Q31KS8	Q31QV6	0.938
Q31KS8	Q31QV8	0.658
Q31KS8	Q31QY0	0.67
Q31KS8	Q31RE9	0.732
Q31KS8	Q31RH4	0.637
Q31KS8	Q54767	0.61
Q31KS8	Q8GMR8	0.697
Q31KT1	Q31M23	0.597
Q31KT1	Q31Q12	0.578
Q31KT8	Q31NH8	0.831
Q31KT8	Q31PK1	0.774
Q31KT8	Q31RH4	0.769
Q31KT8	Q31RX7	0.781
Q31KU2	Q31P74	0.6
Q31KU2	Q31PL1	0.726
Q31KU2	Q31Q47	0.655
Q31KU2	Q31QZ9	0.732
Q31KU2	Q54704	0.633
Q31KV8	Q31L16	0.632
Q31KV8	Q31L19	0.698
Q31KV8	Q31L21	0.751
Q31KV8	Q31L22	0.737
Q31KV8	Q31PL2	0.687
Q31KV8	Q31QE3	0.653
Q31KV8	Q9Z3H5	0.617
Q31KW8	Q31LH6	0.707
Q31KW8	Q31LK1	0.872
Q31KW8	Q31PF2	0.712
Q31KW8	Q31RS5	0.764
Q31KX4	Q31PY6	0.727
Q31KX4	Q31PZ6	0.678
Q31KX5	Q31LX5	0.74
Q31KX5	Q31MT5	0.636
Q31KX5	Q31QJ5	0.7
Q31KX5	Q31QV6	0.726
Q31KX5	Q31RJ6	0.664
Q31KX5	Q31RL4	0.633
Q31KX5	Q31RU2	0.667
Q31KX5	Q31RX7	0.646
Q31KX5	Q8KPQ5	0.659
Q31KX6	Q31NS1	0.692
Q31KX6	Q31QQ3	0.647
Q31KX6	Q31RQ5	0.689
Q31KY4	Q31LK9	0.694
Q31KY4	Q31LM4	0.709
Q31KY4	Q31R92	0.659
Q31KY7	Q31L22	0.615
Q31KZ1	Q9R6W2	0.665
Q31L05	Q31LJ0	0.7
Q31L05	Q31LJ1	0.682
Q31L05	Q31LQ7	0.743
Q31L05	Q31LY1	0.714
Q31L05	Q31ME6	0.852
Q31L05	Q31NJ5	0.799
Q31L05	Q31NT9	0.616
Q31L05	Q31P07	0.761
Q31L05	Q31P08	0.847
Q31L05	Q31PD0	0.634
Q31L05	Q31QF5	0.667
Q31L05	Q31RA2	0.616
Q31L05	Q8GIT3	0.789
Q31L05	Q8VPV6	0.733
Q31L07	Q31L08	0.989
Q31L07	Q31L09	0.939
Q31L07	Q31L10	0.977
Q31L07	Q31L11	0.806
Q31L07	Q31L12	0.991
Q31L07	Q31L13	0.876
Q31L07	Q31L15	0.768
Q31L07	Q31L16	0.785
Q31L07	Q31L17	0.973
Q31L07	Q31L18	0.986
Q31L07	Q31L19	0.981
Q31L07	Q31L20	0.839
Q31L07	Q31L21	0.99
Q31L07	Q31L22	0.956
Q31L07	Q31L23	0.728
Q31L07	Q31L28	0.782
Q31L07	Q31L29	0.633
Q31L07	Q31L30	0.611
Q31L07	Q31L31	0.958
Q31L07	Q31L33	0.986
Q31L07	Q31L34	0.797
Q31L07	Q31L59	0.635
Q31L07	Q31LJ0	0.616
Q31L07	Q31LJ5	0.681
Q31L07	Q31LX8	0.926
Q31L07	Q31MB7	0.664
Q31L07	Q31MY7	0.62
Q31L07	Q31N38	0.74
Q31L07	Q31N52	0.675
Q31L07	Q31NR2	0.899
Q31L07	Q31PC1	0.911
Q31L07	Q31PL1	0.598
Q31L07	Q31PL2	0.793
Q31L07	Q31PV3	0.694
Q31L07	Q31QD7	0.589
Q31L07	Q31QE3	0.73
Q31L07	Q31QK3	0.882
Q31L07	Q31QK4	0.992
Q31L07	Q31QK5	0.975
Q31L07	Q31QK6	0.92
Q31L07	Q31QY2	0.642
Q31L07	Q31S39	0.691
Q31L07	Q31SC5	0.702
Q31L07	Q79PF4	0.74
Q31L07	Q9R6W2	0.816
Q31L07	Q9Z3H5	0.974
Q31L08	Q31L09	0.898
Q31L08	Q31L10	0.985
Q31L08	Q31L11	0.842
Q31L08	Q31L12	0.991
Q31L08	Q31L13	0.94
Q31L08	Q31L16	0.782
Q31L08	Q31L17	0.986
Q31L08	Q31L18	0.987
Q31L08	Q31L19	0.989
Q31L08	Q31L20	0.967
Q31L08	Q31L21	0.988
Q31L08	Q31L22	0.963
Q31L08	Q31L23	0.917
Q31L08	Q31L28	0.845
Q31L08	Q31L29	0.87
Q31L08	Q31L30	0.685
Q31L08	Q31L31	0.99
Q31L08	Q31L33	0.986
Q31L08	Q31L34	0.826
Q31L08	Q31L59	0.591
Q31L08	Q31L83	0.635
Q31L08	Q31LJ0	0.673
Q31L08	Q31LJ1	0.793
Q31L08	Q31LJ5	0.725
Q31L08	Q31LX8	0.934
Q31L08	Q31M58	0.617
Q31L08	Q31MB7	0.671
Q31L08	Q31ME6	0.797
Q31L08	Q31N15	0.613
Q31L08	Q31N38	0.874
Q31L08	Q31N52	0.918
Q31L08	Q31NR2	0.882
Q31L08	Q31NT9	0.812
Q31L08	Q31NV8	0.763
Q31L08	Q31P66	0.904
Q31L08	Q31PL2	0.856
Q31L08	Q31PV3	0.763
Q31L08	Q31QE3	0.724
Q31L08	Q31QK3	0.876
Q31L08	Q31QK4	0.991
Q31L08	Q31QK5	0.965
Q31L08	Q31QK6	0.886
Q31L08	Q31QV2	0.79
Q31L08	Q31RI7	0.615
Q31L08	Q79AV0	0.709
Q31L08	Q79PF4	0.859
Q31L08	Q9R6W2	0.795
Q31L08	Q9Z3H5	0.989
Q31L09	Q31L10	0.965
Q31L09	Q31L11	0.653
Q31L09	Q31L12	0.96
Q31L09	Q31L13	0.879
Q31L09	Q31L16	0.597
Q31L09	Q31L17	0.922
Q31L09	Q31L18	0.889
Q31L09	Q31L19	0.918
Q31L09	Q31L20	0.83
Q31L09	Q31L21	0.947
Q31L09	Q31L22	0.836
Q31L09	Q31L23	0.73
Q31L09	Q31L28	0.705
Q31L09	Q31L29	0.628
Q31L09	Q31L30	0.58
Q31L09	Q31L31	0.895
Q31L09	Q31L33	0.923
Q31L09	Q31L34	0.703
Q31L09	Q31LJ5	0.731
Q31L09	Q31N38	0.739
Q31L09	Q31NR2	0.748
Q31L09	Q31NV8	0.783
Q31L09	Q31QK4	0.638
Q31L09	Q31QK5	0.724
Q31L09	Q79AV0	0.59
Q31L09	Q9Z3H5	0.824
Q31L10	Q31L11	0.825
Q31L10	Q31L12	0.983
Q31L10	Q31L13	0.925
Q31L10	Q31L16	0.808
Q31L10	Q31L17	0.967
Q31L10	Q31L18	0.981
Q31L10	Q31L19	0.964
Q31L10	Q31L20	0.861
Q31L10	Q31L21	0.988
Q31L10	Q31L22	0.974
Q31L10	Q31L23	0.819
Q31L10	Q31L28	0.824
Q31L10	Q31L29	0.696
Q31L10	Q31L30	0.662
Q31L10	Q31L31	0.98
Q31L10	Q31L33	0.967
Q31L10	Q31L34	0.813
Q31L10	Q31L83	0.641
Q31L10	Q31LJ5	0.69
Q31L10	Q31LX8	0.874
Q31L10	Q31MY7	0.582
Q31L10	Q31N15	0.639
Q31L10	Q31N17	0.618
Q31L10	Q31N38	0.725
Q31L10	Q31N52	0.737
Q31L10	Q31NR2	0.905
Q31L10	Q31NT9	0.851
Q31L10	Q31NV8	0.748
Q31L10	Q31P66	0.865
Q31L10	Q31PL2	0.828
Q31L10	Q31PV3	0.809
Q31L10	Q31PV6	0.697
Q31L10	Q31PW1	0.838
Q31L10	Q31QE3	0.722
Q31L10	Q31QF5	0.779
Q31L10	Q31QK3	0.823
Q31L10	Q31QK4	0.98
Q31L10	Q31QK5	0.943
Q31L10	Q31QK6	0.9
Q31L10	Q31SC5	0.699
Q31L10	Q79AV0	0.685
Q31L10	Q79PF4	0.822
Q31L10	Q9R6W2	0.676
Q31L10	Q9Z3H5	0.975
Q31L11	Q31L12	0.83
Q31L11	Q31L13	0.967
Q31L11	Q31L16	0.799
Q31L11	Q31L17	0.778
Q31L11	Q31L18	0.72
Q31L11	Q31L19	0.849
Q31L11	Q31L20	0.966
Q31L11	Q31L21	0.868
Q31L11	Q31L23	0.946
Q31L11	Q31L28	0.973
Q31L11	Q31L29	0.835
Q31L11	Q31L30	0.649
Q31L11	Q31L31	0.745
Q31L11	Q31L33	0.793
Q31L11	Q31L34	0.975
Q31L11	Q31LX8	0.713
Q31L11	Q31MB5	0.729
Q31L11	Q31N52	0.957
Q31L11	Q31P66	0.92
Q31L11	Q31PL2	0.791
Q31L11	Q31PV3	0.96
Q31L11	Q31PV6	0.943
Q31L11	Q31QE3	0.93
Q31L11	Q31QK4	0.814
Q31L11	Q31QK5	0.706
Q31L11	Q31RE0	0.75
Q31L11	Q31S72	0.656
Q31L11	Q31SC5	0.853
Q31L11	Q79AV0	0.933
Q31L11	Q9Z3H5	0.761
Q31L11	Q9Z3H6	0.719
Q31L12	Q31L13	0.956
Q31L12	Q31L16	0.761
Q31L12	Q31L17	0.981
Q31L12	Q31L18	0.977
Q31L12	Q31L19	0.986
Q31L12	Q31L20	0.968
Q31L12	Q31L21	0.991
Q31L12	Q31L22	0.949
Q31L12	Q31L23	0.966
Q31L12	Q31L28	0.834
Q31L12	Q31L29	0.927
Q31L12	Q31L31	0.971
Q31L12	Q31L33	0.99
Q31L12	Q31L34	0.773
Q31L12	Q31LJ0	0.718
Q31L12	Q31LJ5	0.726
Q31L12	Q31LM4	0.679
Q31L12	Q31LM9	0.695
Q31L12	Q31LX8	0.874
Q31L12	Q31MB5	0.754
Q31L12	Q31MB7	0.745
Q31L12	Q31N38	0.85
Q31L12	Q31N52	0.887
Q31L12	Q31NR2	0.881
Q31L12	Q31NV8	0.785
Q31L12	Q31P66	0.898
Q31L12	Q31PL2	0.76
Q31L12	Q31PV3	0.827
Q31L12	Q31PV6	0.769
Q31L12	Q31QE3	0.647
Q31L12	Q31QK3	0.772
Q31L12	Q31QK4	0.972
Q31L12	Q31QK5	0.938
Q31L12	Q31QK6	0.836
Q31L12	Q31S72	0.629
Q31L12	Q79AV0	0.902
Q31L12	Q79PF4	0.729
Q31L12	Q9Z3H5	0.977
Q31L13	Q31L16	0.846
Q31L13	Q31L17	0.883
Q31L13	Q31L18	0.841
Q31L13	Q31L19	0.927
Q31L13	Q31L20	0.991
Q31L13	Q31L21	0.955
Q31L13	Q31L22	0.819
Q31L13	Q31L23	0.986
Q31L13	Q31L28	0.994
Q31L13	Q31L29	0.946
Q31L13	Q31L30	0.673
Q31L13	Q31L31	0.928
Q31L13	Q31L33	0.91
Q31L13	Q31L34	0.994
Q31L13	Q31L83	0.691
Q31L13	Q31LJ1	0.733
Q31L13	Q31LJ5	0.709
Q31L13	Q31LX8	0.684
Q31L13	Q31MB7	0.644
Q31L13	Q31N38	0.803
Q31L13	Q31N52	0.979
Q31L13	Q31NV8	0.728
Q31L13	Q31P66	0.972
Q31L13	Q31P67	0.763
Q31L13	Q31PL2	0.763
Q31L13	Q31PV3	0.978
Q31L13	Q31PV6	0.946
Q31L13	Q31PW1	0.74
Q31L13	Q31QE3	0.919
Q31L13	Q31QF5	0.723
Q31L13	Q31QJ8	0.61
Q31L13	Q31QK4	0.858
Q31L13	Q31QK5	0.827
Q31L13	Q31SC5	0.933
Q31L13	Q79AV0	0.969
Q31L13	Q79PF4	0.735
Q31L13	Q9R6W2	0.622
Q31L13	Q9Z3H5	0.754
Q31L15	Q31L17	0.945
Q31L15	Q31L18	0.856
Q31L15	Q31L19	0.911
Q31L15	Q31L21	0.922
Q31L15	Q31L22	0.879
Q31L15	Q31L31	0.841
Q31L15	Q31LJ5	0.672
Q31L15	Q31ML0	0.585
Q31L15	Q31N38	0.662
