,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
H6G84_RS01900,0.008198087384114651,-0.0017850873079224652,-0.018431023869537492,-0.009904987647717849,0.0022102046622777937,0.009828063720437293,0.004452466759502532,0.0655384426465437,-0.019518336479878048,-0.004810659091848132,0.0027736815154668338,-0.0037199690963082093,0.007182104249301662,-0.007924443789869656,-0.01527477314083511,0.03906119160706844,0.014714019984677683,0.014632917667800244,-0.0021721225662282907,-0.004695265619849542,-0.011345984226944961,0.01767313233471272,0.001276581650287456,0.011773192450808032,0.007122627280203,-0.017781770913875176,0.01324173906290358,-0.007474826359988315,0.009227509746754424,-0.0038967830320658092,0.009484328412971303,-0.00634615927659358,-0.011681570391952296,-0.0031958346383103055,0.00196245430568339,0.02658673099728052,-0.019017458360918157,0.075015847973401,-0.022473930981995207,-0.00827392019199453,-0.000677865167578706,-0.010281497426302468,-0.006747157245137526,-0.00215864501797335,0.011903619044322451,0.004353181069541329,-0.002587916763222684,0.020679068001073508,0.013444870320956693,0.006469577063027501,0.00037467958915228284,0.0034117970584472395,-0.017937823164451427,-0.014377253364214373,-0.00462196902866803,0.003439337429187975,-0.0034084231084814,0.05706503230045547,-0.005692004220221722
H6G84_RS01905,0.00368428433046741,0.0029597128079283932,-0.012868605648676139,-0.009724297138915795,0.015156943332526953,0.009006125871232033,0.010443363926110547,0.21046396934865158,-0.020565446136993425,-0.009800062766865365,0.008536066491164866,0.005503836842320763,0.016654685493423957,-0.00851445157701592,-0.05032796568101665,0.03928150314039134,0.000967246853778915,0.006994383613894752,0.009254495647333558,0.013910591894685645,-0.003359659947591251,0.0025611929994080944,-0.0037719728575275548,0.00917399854843492,0.008041620121178266,-0.03825421299084361,-0.011831198505053965,0.010691881141648667,0.012776322419017671,-0.00574956709824695,0.006301772238615149,-0.009047830644942287,-0.02322583313816364,-0.003248107584711532,-0.011102727052185157,0.003671760420784939,-0.019876611894730917,0.07609373511694482,-0.02430065621723386,-0.0030105189002176897,-9.848498527195146e-05,-0.007153807308952563,-0.008291592959726111,0.00855761107765056,-0.0021588033082730845,0.007875077770428545,-0.0015807260079384986,0.012233034108378305,-0.003110561000106839,0.006675744266308049,-0.012409739643893181,-0.00725899705112171,0.0054944271954817745,0.012858981823894564,-0.017811389347099853,0.017561179272337354,0.01709350701475034,0.04644981393637984,-0.007430450164697676
H6G84_RS01910,0.007098144085273799,0.02055293600832145,-0.017676370699708108,-0.006836580148510573,0.008096890802274043,0.008075336441552904,0.026667136285742302,0.09164628451043974,-0.019353061412449787,-0.010792644635889923,0.003945461544511642,-0.011369177679636987,9.177362705398844e-05,0.0005018238284390718,-0.04783764791283067,0.02157513670952944,0.0173522898709229,0.027004121733795777,0.017965642896295025,0.016719928092610786,-0.0008851948647787422,-0.020021162956599992,-0.005329436150927394,0.011671329334321032,0.00867963480994918,-0.027526693127280854,-0.004549217171136364,0.017531433522368058,0.011665249067947159,0.054370568105564204,0.004352974454162902,-0.013390329819311667,-0.0072814239501516175,0.005409672510998346,0.009229989080912602,0.008293992571967944,-0.02774898492034729,0.08858866605358708,-0.027333193197593787,-0.018647926152185162,-0.011796852834019744,-0.01778633525286824,-0.0065175927660486065,-0.0027910933386781885,0.0025314385253985784,0.014906378827684358,0.006433818930578155,0.010654593891307247,0.009352495973602918,-0.006523828135796179,0.017697262586105135,0.001999402621984042,-0.009423459867971454,-0.014509966525744928,0.014106597466896006,0.016784978176079997,0.0023497213784937727,0.011426989885391384,-0.003974680754330391
H6G84_RS01915,-0.004149634247722355,0.0036529941394322896,-0.00919129958641303,-0.0015888665854328387,0.00946076930795946,0.0014832160352142897,0.04880070021058886,0.03258725433894742,0.010851573543236747,-0.0005827629549706709,0.018866927237909434,-0.0008710049049552074,0.01879191949602356,0.012062985894172006,-0.00046886655195956835,0.014095940047227085,0.014181798582605805,0.0034517615676993175,0.011189021026322254,0.004122769572261375,0.02772469020908066,-0.011866762269209725,0.006046916455365888,0.020339152595613856,0.006948119849803349,-0.013224906047608365,-0.010089553544657064,-0.011623472174628866,0.005736953175019811,-0.0011007768181077369,-0.0018717564161601077,-0.006800533396072624,-0.0019951744624630034,-0.005278576506915016,0.0030045289215555855,-0.007336077692425692,-0.004424760532204511,0.04380755099509034,-0.008779745018508806,-0.014000991029262918,0.0069326234220800165,0.003568367510624683,-0.0033721735828664474,0.0016026639685032412,-0.043923207954675914,-0.000734942336793239,0.010155587558810733,-0.006032988964383222,-0.012561745355965865,-0.036797214299480005,-0.01681333521153332,-0.002652058233782468,0.008837377749615079,0.013204349548333898,-0.019680246332374512,0.009559839398822762,-0.024891246980625992,0.05098713352531274,0.004325218244610362
H6G84_RS01920,-0.011238913808450332,0.04350508449471481,-0.0185439611735488,0.01645786049499681,0.011023511545057383,0.004589373813486496,-0.006814101286413299,0.013349154360764419,0.01845509158793976,0.016151593135962265,0.012286032468992436,0.007301068244716213,0.030720893946716107,0.003039146667197239,0.03325069885605111,0.008716332674652187,-0.006465138685513184,0.009932003713054086,0.00017763455809410609,0.00746185020408793,-0.012004369296430086,0.008830699364919708,0.0070178621585178635,0.008049749131333363,0.008509225198574695,-0.00573224290792188,-0.005362549987263191,-0.006641936795816295,-0.01805800805696305,0.0006327431039592355,-0.004603201038834265,-0.005154584634406298,0.0011038877274873076,0.015108347227288101,-0.0004990479273155777,-0.018819508028840765,-0.013878674516230633,-0.0038640356168204663,-0.008672694501709958,0.012577335909129808,0.01366942563509698,0.002991193688655879,-0.008095290190242159,-0.0021830753067421777,-0.007854142268775805,-0.03739550815219191,0.0007466278000474465,0.018591235712576846,-0.011296138907329719,-0.013867208301964045,-0.0179276510437366,0.006931772905511183,0.027128888978802126,0.0011901839294885279,0.004273048751011698,-0.008300534443632353,0.00024086272066748654,0.004306716397268267,-0.008641862896941051
H6G84_RS01935,0.0022096792722477916,-0.0038318734477451903,-0.01683926080909872,-0.0026207079174425134,0.006164472309302088,-0.007651264274392385,0.015803820419723964,-0.030909885499332962,-0.0013223254938674162,0.010890144824844966,-0.003426151424602365,0.019183656681257072,0.016446551296784087,0.01936068021716807,-0.014995174491453484,0.0074078455880161685,-0.005917446907945992,0.017207008366813503,-0.010910402219688208,-0.0020837341239359516,-0.015395767418357562,-0.005094844755949084,-0.010765516987246005,-0.005137344206483294,0.006081606923447621,-0.021722665295232882,0.018750170728144434,0.009016479506976897,0.010027972030457022,-0.00965130814545424,-0.021361737513376073,-0.0034791744567166803,-0.003547897048907583,-0.0077342450577607405,-0.01328149259952996,0.011251237040327749,0.008137821240527891,0.005801609532371746,0.0008124216263182341,-0.006446224504919188,0.018325238108054174,0.001551637760156583,-0.012211601197470971,-0.020209148153048383,0.013991329451841531,-0.010943820144306915,-0.01001294200163786,0.026632009290553267,0.061948281554107774,0.001009021185111163,-0.024347833885193584,0.009410713943279685,-0.01383866913525707,0.01300751106586343,0.02083088321257645,-0.02267218530885514,-0.007434943501386745,0.00036935343885668667,0.01171788182929169
H6G84_RS01940,-0.0026616238006260022,-0.0027161639692309288,-0.010427184655091548,0.001068143984770245,-0.004918282424211742,-0.0030107928492110413,0.022944151954976996,-0.011505185242415459,0.0012427044226840593,0.02493785995552823,-0.00575892814445732,0.020926424586878337,-0.009828309689841554,0.0004934881479245411,-0.0022071499020923546,-0.0038767366616672895,0.003983916606768693,0.004718055027985809,-0.0067714657755132135,-0.0026888897724283117,-0.0027157158288829116,0.01368476909184107,-0.006996245181419028,-0.0031963727704676028,0.003230887962638098,0.006428505369266754,0.0014090478984529454,-0.014028876990556247,0.00033795469604588007,0.0003916315251872448,-0.004874908090057483,-0.00538699868705552,-0.0061605326414130015,0.007679621936514325,-0.023411741684839903,-0.010308115504997717,-0.010873358777648364,-0.008034998867601277,0.0029044306247052606,0.004637215507671358,0.007539362965446194,-0.004678442395043298,-0.008463250556796543,0.01241948850103479,0.011322429893346347,-0.007553891475452121,-0.015075551193440702,-0.0002751112177570318,-0.007462475374750928,-0.009447627455739334,-0.019879040288146542,-0.014048819488231976,0.0075112852577713714,0.015827892831594813,0.0002428113961063198,0.008003163546347433,0.00991057744899508,-0.01633387309701573,0.016353946480505397
H6G84_RS01945,0.0037526970641586703,-0.009817830935090161,-0.010810631095022553,-0.01506083742121712,-0.007673934587840217,-0.01372743246128064,0.0019990589625016467,-0.016148587160530324,-0.0025838098507183498,-0.0015088669594176818,-0.007906108799825923,-0.00563771019555599,0.007912827038118273,0.009037754515874807,-0.010128573915755517,-0.006056905552729923,-0.007813785934256133,0.015794292579023386,0.018758039853286685,0.008836986435142108,0.001409730137208342,-0.009597952458381962,0.004182601768733095,0.003882682497573031,0.008172177264237876,0.008354627322183984,-0.005032424495155087,-0.005260538030448675,-0.0030917820468207295,-0.010415585534185132,0.003911466670194771,0.010243713664388886,-0.0017018909719381447,0.003182681750980638,-0.0016374097788850227,-0.0010261446616694793,-0.015594089080276185,0.0015092139082594916,0.009851057754330195,-0.0014997371039700263,-0.002344238572547666,-0.00704210228239277,0.00626300369780119,0.009687948247820355,9.82378663194289e-05,0.004000299513716484,-0.012697603115324274,-0.001958739348265634,-0.005628352008665176,-0.0005618367364412238,-0.003129755156533103,-0.02358347159694883,-0.017775677939925384,-0.013167387580215765,-0.00607117347104796,0.006843005963414608,-0.002536911427174887,-0.0064351030128481845,0.00040215991708818786
H6G84_RS01950,0.00027886700025563424,-0.00798506310526604,0.0017639584248784162,-0.0069577275904037,-0.007020872849334242,0.00276384266289199,0.014743336290516114,0.005686948351487023,0.005284745447250945,0.0021840932298987244,-0.002450747356491272,0.0009832623016556845,0.011700726203430507,-0.0014584403345455433,-0.015667265631219642,0.01004708064894826,0.019768054985991497,-0.01117791583563985,0.004381672933713764,0.0053372754065414765,0.00044380276362660604,-0.0018282974853960255,-0.02115178531842511,-0.008968921032862804,0.003868902436400875,0.004251584102382999,0.0006324635542830148,-0.013438230983508876,0.005327610492978366,-0.004929677880123871,-0.008385217648557796,-0.005612140786051061,-0.011240325540562084,0.0019735664633407563,0.0005073785026195143,-0.008455194575015843,-0.007785791286464367,-0.002587302747935125,-0.003787801255114893,-0.008289910408560208,0.012551584401534983,-0.00024577618155044933,-0.012261388533823091,-0.00402945073728218,-0.012800109762935451,-0.004323309467151065,-0.013457040634205527,0.00269494352629738,-0.0030232094494727435,-0.022889408858921573,0.0019834417861075105,0.03445840098782348,-0.008263871473418352,-0.018656871977749942,-0.004149061788967786,0.004755101337165919,0.005765903922669344,0.00470082638176242,0.005184357949816788
H6G84_RS01955,0.026493500517489707,-0.003058227055382142,-0.010119970632664992,-0.006323197899656305,-0.0017483087965223425,0.04584742411528978,-0.043910032124632646,-0.004424215331934221,0.008559300882578311,0.025858457226085818,-0.016326377718773114,-0.007435647652414841,0.015259735046642646,0.004004799627782742,-0.012040810967122128,-0.0014235620957945283,0.002679319781204534,9.101388912107087e-05,0.030879423506886116,0.02253659380662797,-0.010937684411784467,-0.004398291870972124,0.008673832508657178,-0.003986716687159456,0.004167136190801183,-0.004312309719387034,0.018717833112295346,-0.02828302969508005,-0.0007064696791904573,0.025485764016802102,0.023886877298390348,-0.0066526764792924735,-0.007906980599506152,-0.0023287981673570787,-0.01637565600543011,0.02757820994738878,-0.004176054399570843,-0.0030922889658932928,-0.009445749708788542,0.007085619079140967,0.03239909354418598,0.014143519214406318,0.005689666395775114,-0.014023075162053953,-0.01172221543345438,0.006580953712469948,0.015255080930022827,0.003468434047186309,0.0030231131320845304,-0.005131532142355979,0.01524929633134941,0.0017664697866289767,-0.015141828521495338,-0.02447808515535096,0.03050040535205246,0.04330394551362928,-0.00294124293436544,-0.018105507774007778,0.012766757747082986
H6G84_RS01960,-0.0006490575643146501,-0.02208932474493065,-0.007070765970625493,-0.005293854482769374,-0.007572694581610369,0.019877348013607587,-0.03347887269897451,-0.007612938796635685,0.0008739838604539306,-0.004732948191659395,-0.010626769183785922,0.010221007131055091,0.015930215702759484,-0.004503685157273443,-0.007481262730443072,-0.006458072328234829,-0.009569491458454177,0.006769591900991708,-0.002162791192497638,0.0059046557294397915,0.0020086632192834637,-0.007785979468245868,-0.00027564208957717374,-0.0053675599541006605,-0.00588673271232085,-0.010392227620816576,0.015113913598701517,0.0008934927706043561,-0.001964803964253055,-0.013134042922902836,0.009075451615695692,-0.0021619304230143252,-0.007223445044562416,0.000320011211190507,0.01423602542611225,-0.003159460863397981,0.003619921037566207,0.0008845338881785542,-0.013196000575486734,0.019745377068668767,0.016405913953197026,0.014405191147071499,-0.00397807082110174,-0.0030563844280546894,-0.0033038083897133524,-0.003827585433011518,0.0038376062126462716,-0.004878810567597589,-0.0028837838855228924,-0.003687773755191637,0.0016397583404990739,0.007282482255030682,-0.017892590591247145,-0.009222973824766795,0.009364042880741458,0.0065884652883719105,0.023244418227348098,-0.018093843791440262,0.0019205259915200613
H6G84_RS01965,0.003635805192383913,-0.06654843870826063,0.00744535704572025,0.00267164110534874,0.0008087947310516474,0.008098226034876142,-0.0007520829501135489,-0.008328813852950333,0.013726817169532892,0.021026729176771224,-0.025768658992813206,0.006185185301493994,0.018619902967256213,-0.013801790538920961,0.021733577542123995,0.006133178275030018,0.012387080298271952,-0.0735617197867446,0.011075026050956631,-0.07363003710984155,0.008885061547736533,0.003992199681762674,-0.010380015034237662,-0.013806499666437759,-0.005554834173077863,-0.0003852011024301511,-0.01634387740435192,0.004664701892511808,0.018885426978086477,-0.011007119891056865,0.005219001877491375,-0.011598229762750207,-0.01689440784251044,-0.0021387989298774675,-0.0009250129426649915,0.018535469261044237,-0.001817561694979714,0.02802165983113476,-0.00476672157733091,0.03925003569839034,0.0148321269083955,0.0033476248544927396,0.005248209194725956,0.007282853905647917,-0.004713606816098645,-0.02623971911842784,0.0007869527082407349,0.00391543103805529,0.009636140680287553,-0.003916925511947178,-0.01206401243939784,-0.0016138561184286917,-0.004859207450845481,0.006736294218445174,-0.004017406708177396,0.017890813129627304,0.009474031623625551,-0.011654609884328218,-0.017163284547441687
H6G84_RS01970,0.012431236915760268,-0.025093860045259247,-0.0018672587109841133,-0.0040751386080428624,0.0025767834852937497,-0.008087151302956699,0.0059495335945576175,-0.016725840742781335,0.0068832907452391545,0.018323946292073113,0.006323824233626813,0.005625899884983813,0.010478060495480104,0.00903242319534873,0.005939922937699818,0.014295070205976666,0.0050133478137836494,-0.020769139858476185,-0.0007067889695756193,-0.0035318713484216546,-0.0015849006746820125,0.0017697329800983748,-0.006789495517730912,-0.0025199709267470227,0.005545274010813252,0.008632790713012654,-0.006184335500648425,-0.01580622823456853,0.009287018440687092,0.0014751876030285268,-0.014322172258849797,-0.007733481652007741,-0.010276131967650183,-0.01297554592862272,-0.022832166015164836,0.005564952722969339,-0.013651058024939195,-0.00918063674163982,-0.005393162154740458,-0.007993502303572519,0.005894379928121723,0.0021979634422310676,-0.0014839911813221327,0.0074157405433560196,-0.014757805583606225,0.005746359252148269,0.010788370761268458,-0.018529517855574308,-0.00920982579679574,0.0010394477696921169,0.0035927201187526945,0.0019957845167622884,-0.01306300384976987,-0.01175648187336829,0.006861225879248672,-0.013059488446817041,0.018644927959094254,0.00026553317478497055,-0.010926345972508359
H6G84_RS01975,-0.0015858766992115836,0.016601365821868806,-0.003159807334709512,-0.014992453072240196,-0.0024127033819314734,0.013317684254114694,0.025454475586178405,-0.005107916533724841,-0.01163253528680578,0.03766589253253833,0.01175334647320882,-0.009791087541484384,-0.0008267193916643959,-0.005882829126172079,-0.015357911818335424,0.006257721553370152,0.00951448469039477,0.002405391207705609,-0.025533447230114543,0.015941335389729215,0.011174803627288288,-0.003736133099808032,-0.021025783264442054,-0.021870792955952928,-0.01766613492746761,-0.012378797818493568,0.0029698641269891475,-0.011532956168821074,0.014614396060826174,-0.01557957546202497,-0.013139259571504337,-0.0012615584078045131,-0.02272516186988359,0.0028217886696042687,-0.002338308992162487,0.003254979933230543,-0.010806630466058613,-0.004131290571959047,0.008046679849943525,0.002520256736188482,0.024301468587202966,-0.008783111603685539,0.001579142221825069,0.0020228146940443727,-0.005687319004237448,0.010337849232119545,-0.015142748875358013,0.009834275385037264,-0.0003354942481905481,0.001570404413985499,-0.010183725653674904,0.01852063944565166,-0.009190870732624042,-0.024072570321444196,0.021800504608655718,-0.01961074440896663,0.03419520350851445,-0.0016175638320991648,0.0019991628619654496
H6G84_RS01980,-0.007709171185092092,0.011344984440581418,-0.008676769557392045,-0.0021925296474076764,-0.010827850793138506,-0.004360287195321473,0.017480399450153502,0.004512657221854853,-0.02375293377539875,0.003668039214165431,-0.001730554278426742,-0.01641267414646115,-0.006889166531862523,0.018316558945353965,-0.008900450998080442,-0.00427049743264666,0.009696044671007757,0.002234064703963731,0.03259782519661404,-0.008559650422156968,-0.00030415094790775456,-0.016583722790879087,-0.006577257109139728,-0.012302837321946146,-0.015469038436614062,-0.008508547761336294,0.022565072712142243,0.021953000119547168,-0.008389299308193973,-0.006557389321416409,0.007828856293440248,-0.01812687688909625,-0.014161344863741154,0.0016360200922866885,-0.012806058373920204,-0.04972614647198047,0.008726327975494446,-0.0056516807014068745,0.011892832086308345,0.003990442200409738,-0.007809907212452223,-0.014345803763893468,0.004766583652204221,-0.001992782622937839,-0.01081300553293388,0.027651475133321616,-0.01325780784858732,0.004721385106730438,-0.004908269231761756,-0.02043330110614268,0.005155089517222903,-0.018848874735470512,-0.02159753402650974,-0.02941940502023107,-0.004405399958196509,-0.019793818833750868,0.010051572363952726,0.005044812369327005,0.0017726671686064217
H6G84_RS01985,-0.007736604596982639,0.005216109607903396,-0.0027012879670817967,0.005271899832317951,-0.010688583743362344,-0.01267213879410299,0.017264894024297626,-0.0067442689036286176,-0.007109635730579201,0.013838546500227134,0.00026658843979131356,0.003450499483957522,0.010261549214390502,-0.011041586380587614,-0.0017714031012869393,-0.017252487480619864,0.01824470932388191,-0.003401969850644677,0.011334841189239477,-0.0045146368913294615,-0.004242716278957691,-0.001296883816968486,-0.0013346990378722589,-0.003206930327328076,0.010116119099657856,-0.0049715000737646006,0.015782068634269616,-0.0004023028361169479,0.011415416070219392,0.01661911722184899,-0.01044023878084685,-0.006162265785233065,-0.0005841997342397897,-0.007357235898639693,0.00252775779146166,-0.003363126349458851,0.008644337866732523,0.005060729071122074,-0.004007180763049438,0.003054756559690462,0.005513124985158624,-0.001715487557805797,-3.484729792780141e-05,-0.011030555676122364,0.010755296948321344,-0.011959427757369608,-0.02723949122605878,-0.009131162239291992,-0.024283568886967668,-0.011381341027863708,-0.009221035497078481,-0.005834830872722064,0.009432706865463604,-0.012416586468873923,0.011171405326070341,-0.010972675881069305,0.0028577972731952204,-0.0025297525372585095,-0.017070934936008895
H6G84_RS01990,0.011347677141071797,-0.002418994703959638,0.00019045288125144416,-0.03443078131903187,0.0006274760594038563,-0.005649943129242896,0.012631085750602481,-0.033340397235270255,-0.003934656024137767,0.012996531797613882,0.028406883980176247,-0.030260859022386902,0.010676699238656077,-0.010655206341936809,0.005899522121488061,-0.009228171481261678,-0.04270081183933067,-0.031128405970576686,-0.0023567958517343346,-0.0006183584023831294,0.023827731552220007,0.003939685431934903,0.018788758367134763,0.001164129524322806,0.01753039802661963,0.007203527871694031,-0.00043099087086271855,0.025200661885579817,0.010896314442138977,0.029823043576931663,0.0029798367168211094,-0.0034604754115379536,-0.01840662750395854,-0.008224579899477946,0.018067842788063483,0.013869586757386077,-0.0032333510036850668,-0.018508836253888276,-0.00818710235854306,-0.004297308249252031,0.008478888257709169,-0.004959449195111486,-0.016931174766408354,0.0004352094578785378,-0.011485725255551273,0.0022298429629623775,-0.014914200704542128,0.0072493274723238,-0.000500260950664605,-0.004044131353090912,0.020159720288709815,-0.04698780910227358,0.025211769234733134,-0.005672246096905963,0.010972706562718803,-0.007367857928540698,0.017476178070304518,-0.019291715913015525,-0.0012168989681108954
H6G84_RS01995,-0.012553170347046299,0.001898303804942172,0.005265710520279918,0.018536251602113245,-0.01690885260589333,-0.011592778619561822,0.004582310769477482,-0.004341553524009588,0.010806883124810675,0.0047837593997838,-0.005575601789815595,-0.0018634029855845416,0.01470967269332666,-0.0069956201797911274,-3.958856073962452e-06,-0.012798112786857212,-0.0010102237284618637,0.009659467917057641,-0.01340665967842656,-0.026244665384840257,0.01132873207596686,-0.0010480909715204056,0.0014763374582241826,-0.005607516999814327,0.026524696776091282,0.011728828409704376,0.0031405930945382966,0.00867221100198853,-0.009872427261693156,-0.006860967582579139,-0.006670971524147608,0.0063242061673702285,-0.00019931450243671636,-0.0647885108888786,0.0255373431399261,-0.008408341388187782,0.02499441852219432,-0.006250045464685271,-0.023152736237425732,0.0038550848972035224,-0.012095676819330405,-0.002648980470255774,0.0014132057420205204,-0.002721730234224253,0.0044562400402689654,0.006420020702898124,0.011355472564803048,-0.004117957649568572,0.034832555653663555,-0.005684042458291346,0.008170170890443458,0.02813160613723959,0.019108298010848148,-0.004972548033899594,-0.0018951192790284833,-0.009537687854217117,-0.00812553491278242,-0.0071856468968869314,0.011009390187206909
H6G84_RS02000,-0.025059202148644103,0.01817472223899506,-0.012963782126155718,0.03878004476717887,0.0019123228561044774,0.0032828784513999976,0.031289192269260815,-0.004028799069497009,0.01932754144465218,0.011500566952132649,0.0072420814487894735,0.02505290728145591,0.0004945199372866514,-0.010660799349440453,0.042438325847243503,0.0032709502581297167,-0.0011185110355297174,-0.011223072112919555,-0.02750663099940222,0.007168823305790427,0.015671429692889885,0.03267081226154508,0.017025052067466705,-0.005515293759676657,0.012277454312206827,0.018623958673585305,0.0004247225349399571,0.008719777652701956,0.003666972124757589,0.009307635003724267,0.00863770802595449,0.0023027311738967305,0.009709729867340278,-0.05027596572134788,0.01348251255839012,-0.01899628695553713,0.01786641050755478,-0.023403473647313523,-0.0020177685101012543,0.028633339740279797,0.03819945040526135,-0.012346557039401193,-0.001462814950717126,-0.009909998862092161,-0.012090352123942192,-0.010346368824263959,-0.00020463505052140433,0.0024330368629590475,-0.0066974012306415046,0.0003175619212193908,0.02337017698747508,0.02420414708779117,0.011889650525567478,-0.014290172267270862,-0.0014868705389615023,-0.0060909235393068065,-0.002848070562527677,0.018711125667801004,0.009636727261002589
H6G84_RS02005,-0.0234442215917144,0.0024557228914362577,-0.002427300823624376,0.0055040726283535025,-0.007791039979430169,0.014484522861729862,0.004314151680715513,0.010612494117359655,0.01155463675225383,-0.003615203329333889,-0.026378865371366002,0.015614140993407705,0.0027736753128441115,0.010277889000084965,0.020892390709853884,-0.0021215416561552627,-0.003993134443624664,-0.029694389829346125,0.011954571098244996,-0.004471486667169507,0.012251462215045139,0.008085631847194293,0.0025125874164005518,-0.014856521638963787,0.0007776775562947536,-0.007595626279499522,-0.02474707553069103,0.007603839506112062,0.0036615294145328947,0.008517813167098173,-0.001983861381311028,-0.007714753587791343,0.006420654885756798,-0.01840638488268862,-0.00792668891567066,-0.02096326654364902,0.008743536949389676,-0.012609342529977434,0.00015906027763715378,0.002837234119250612,0.016860677818543356,-0.0003116172268204362,-0.006661108173699387,-0.00672370860119707,-0.010426342308001825,-0.010624283372473788,0.015455848313797179,-0.0036182828462827128,-0.012100728401442943,0.007412225411933577,0.003515873463213099,0.006325540502928984,-0.028250457961554617,-0.004730794343879978,0.026301461958416282,0.0022262097491173335,0.01714457993316951,-0.007072445962523548,-0.00783884210808469
H6G84_RS02010,0.01858870925829183,0.00280536667343951,-0.011979277182269992,0.012170683436211407,0.03871945516685904,0.03218782618169723,0.0028078765816089645,-0.017903453429603363,0.00453617090569887,-0.03036405554226211,-0.011302881414566833,0.00960626670714392,0.026323477798030858,-0.019516125862485766,0.006974170755264036,-0.011158964851494828,0.025929107033664887,0.04272924891527104,-0.005774924575318394,0.024461647242308072,0.008316208877036678,0.014213584314380285,-0.02604238355973847,0.0938120510407943,-0.028335898554256795,-0.03137599783332768,-0.0668690973027497,0.027204288376209033,-0.001063061088409512,0.02813831417516042,-0.005483883160142394,0.00139385500154394,-0.008382116148365676,-0.0047730826226291935,-0.018157388561695634,0.012612851645876295,0.030299632051054067,-0.009796460702408215,0.026276320630611246,-0.00038807069897618717,-0.062084868981682896,0.012698305587316517,0.022563726105635073,-0.0203345421683051,-0.0023601481130842363,-0.009663856810896545,-0.017563740158312257,0.005335317786021306,-0.012805861337713543,-0.003815966166171681,0.0010318519874519358,0.012062650857072282,-0.01928505226705882,-3.7195736790175e-05,0.01237078845427814,0.10092148678503252,-0.007010210495762957,0.016072295869616282,0.035215591632988125
H6G84_RS02015,0.004471974538889777,-0.011436760074089903,-0.0024219597194772074,0.006433987505033649,-0.009221474791346364,0.007446178867690392,-0.01712882212466728,-0.008276526370827576,0.01055302117263474,-0.0017645916166689885,-0.004002649851323056,0.0029950105757354743,0.01342031026696898,-0.01039743205868231,0.011665703194381089,-0.018646486040248232,0.014438493876252068,-0.005710005830353163,-0.007179389204114535,-0.017225639665534417,0.008806598799472187,0.01933068753452703,-0.004299888076871027,0.0012742281244888453,0.010136770745671528,-0.0025466177813111513,-0.002287736737011668,0.025355838981240456,0.0011039583331555788,-0.02589832167679527,-0.002083483040410034,-0.004156545988218749,-0.004867931965030294,-0.008628908129010716,0.0015990249075812876,0.012018968426879353,-0.019707337476592243,-0.011572596338343434,0.0009051819867461083,-0.016915961193079927,-0.01924507860298757,-0.004197622700274767,0.034782585253695306,-0.006627772226453067,0.006888788394103423,-0.002910413165322126,-0.005074354931137859,-0.018473864993873813,0.01656215820141947,-0.0039094477886233835,-0.009249702162479539,-0.03553386273992235,0.006591277178372798,-0.015495635781595178,0.006476690090112802,0.011732258994110819,-0.0027936365452284565,0.012346668189763536,0.03344903689814334
H6G84_RS02020,0.020294850630562564,-0.012650817030078185,-0.01242851040486757,-0.005452138857884379,-0.010075750178337105,0.03785508499876202,0.009401783373032695,0.015803606831837836,0.006816742370587174,0.0018563711848028192,0.008297751241266782,-0.00392248263918956,-0.007189920244111331,-0.005226473730628497,-7.757887531092993e-05,0.005483645090936066,-0.016499951714410706,0.018691283086572284,-0.007131419639841174,0.004833926998072478,-0.007671733264399643,-0.0046338045674339835,-0.002653510945224244,-0.006227860089191393,-0.003288080793370137,0.0008693579638639617,0.0018241802545573092,-0.016764359461781293,-0.012193160958540148,0.0031865769539033877,-0.03436429429210911,-0.006505236664521357,-0.0035107149463856017,0.009623497211892545,-0.0010296951382467343,-0.01797144560110716,-0.004282412778168554,-0.004723324258652504,-0.003694765372521189,0.004629367113804069,-0.001491525420616119,-0.004425573170754859,0.0065159059301202115,-0.0015852368385930915,-0.010843066631006513,-0.0007565800479857152,-0.0012797963444612162,-0.00398312975492504,0.0050789501244361815,-0.008783313288813113,-0.019855570445977126,0.012752493339072895,-0.001513909660346312,0.010679783797154539,0.00258646579345953,-0.0026658149000133398,-0.006124467944984359,-0.03856997545590393,0.010699894905179405
